100011,Brookfield Primary School,416,Pri2LSOA_Flow7,E01002773,Islington 004D,15
100011,Brookfield Primary School,416,Pri2LSOA_Flow8,E01000912,Camden 001D,9
100011,Brookfield Primary School,416,Pri2LSOA_Flow9,E01002768,Islington 004A,8
100011,Brookfield Primary School,416,Pri2LSOA_Flow10,E01000928,Camden 003E,6
100011,Brookfield Primary School,416,Pri2LSOA_Flow11,E01002774,Islington 004E,5
100011,Brookfield Primary School,416,Pri2LSOA_Flow12,E01002772,Islington 002F,5
100011,Brookfield Primary School,416,Pri2LSOA_Flow13,E01002770,Islington 004B,5
100011,Brookfield Primary School,416,Pri2LSOA_Flow14,E01000913,Camden 001E,5
100011,Brookfield Primary School,416,Pri2LSOA_Flow15,E01002754,Islington 002B,4
100011,Brookfield Primary School,416,Pri2LSOA_Flow16,E01000886,Camden 006A,4
100011,Brookfield Primary School,416,Pri2LSOA_Flow17,E01000873,Camden 005C,3
100011,Brookfield Primary School,416,Pri2LSOA_Flow18,E01002769,Islington 008A,3
100012,Carlton Primary School,336,Pri2LSOA_Flow1,E01000901,Camden 007D,47
100012,Carlton Primary School,336,Pri2LSOA_Flow2,E01000891,Camden 007C,39
100012,Carlton Primary School,336,Pri2LSOA_Flow3,E01000902,Camden 012B,31
100012,Carlton Primary School,336,Pri2LSOA_Flow4,E01000889,Camden 007A,28
100012,Carlton Primary School,336,Pri2LSOA_Flow5,E01000890,Camden 007B,15
100012,Carlton Primary School,336,Pri2LSOA_Flow6,E01000858,Camden 018B,13
100012,Carlton Primary School,336,Pri2LSOA_Flow7,E01000904,Camden 012C,10
100012,Carlton Primary School,336,Pri2LSOA_Flow8,E01000888,Camden 006C,9
100012,Carlton Primary School,336,Pri2LSOA_Flow9,E01000922,Camden 007E,9
100012,Carlton Primary School,336,Pri2LSOA_Flow10,E01000843,Camden 014A,8
100012,Carlton Primary School,336,Pri2LSOA_Flow11,E01000866,Camden 009A,8
100012,Carlton Primary School,336,Pri2LSOA_Flow12,E01000900,Camden 012A,8
100012,Carlton Primary School,336,Pri2LSOA_Flow13,E01000972,Camden 010D,7
100012,Carlton Primary School,336,Pri2LSOA_Flow14,E01000928,Camden 003E,7
100012,Carlton Primary School,336,Pri2LSOA_Flow15,E01000903,Camden 006E,7
100012,Carlton Primary School,336,Pri2LSOA_Flow16,E01000867,Camden 015C,6
100012,Carlton Primary School,336,Pri2LSOA_Flow17,E01000905,Camden 012D,6
100012,Carlton Primary School,336,Pri2LSOA_Flow18,E01000923,Camden 003D,6
100012,Carlton Primary School,336,Pri2LSOA_Flow19,E01000927,Camden 007F,6
100012,Carlton Primary School,336,Pri2LSOA_Flow20,E01000856,Camden 019A,5
100012,Carlton Primary School,336,Pri2LSOA_Flow21,E01000911,Camden 003B,4
100012,Carlton Primary School,336,Pri2LSOA_Flow22,E01000921,Camden 003C,4
100012,Carlton Primary School,336,Pri2LSOA_Flow23,E01000847,Camden 014D,3
100012,Carlton Primary School,336,Pri2LSOA_Flow24,E01000887,Camden 006B,3
